#|20260220|17991
100070964|20150919||ACTIVE|||CIB||||||||||Novartis South Africa (Pty) Ltd. Animal Health Division||||||Randburg|2188||South Africa||||||||
539737027|20250306||ACTIVE|||CIB||||||||||CRIMSON CASTLE PTY L||||||||South Africa|||||||||
505477490|20010101||ACTIVE|||CIB||||||||||Brown Brothers Harriman & Co Boston Branch|||||||||||||||||
508515915|20010101||ACTIVE|||CIB||||||||||Nedgroup Investments Private Wealth Cautious Fund|||||||||||||||||
050618588|20250414||ACTIVE|||CIB||||||||||RMB TRADED POLICIES INVESTMENT|||||||||South Africa||||||||
522640099|20010101||ACTIVE|||CIB||||||||||Tadman (Pty) Ltd.|||||||||||||||||
100098393|20010101||ACTIVE|||CIB||||||||||Hazeldean Retreat (Pty) Ltd.|||||||||||||||||
100064624|20010101||ACTIVE|||CIB||||||||||Bahrain Islamic Bank BSC|||||||||||||||||
451178692|20010101||ACTIVE|||CIB||||||||||Home Loan Guarantee Company NPC.|||||||||||||||||
541619738|20250306||ACTIVE|||CIB||||||||||KIFO SOUTH AFRICA (P||||||||South Africa|||||||||
100090307|20010101||ACTIVE|||CIB||||||||||Machangulo Development Company (Pty) Ltd.|||||||||||||||||
537477193|20010101||ACTIVE|||CIB||||||||||CJ Pharmaceutical Enterprises (Pty) Ltd.|||||||||||||||||
100062256|20230804||ACTIVE|||CIB||||||||||Kaymac Group Management (Pty) Ltd.||120 Crompton Street|||||||South Africa||||||||
100098632|20150919||ACTIVE|||CIB||||||||||The Standard Bank of South Africa Ltd. ITS East London Branch||||||Johannesburg|2001||South Africa||||||||
100060690|20010101||ACTIVE|||CIB||||||||||Clydesdale Bank Plc|||||||||||||||||
505159341|20250414||ACTIVE|||CIB||||||||||CHINA MERCHANTS BANK CO LTD Dalian Branch|||||||||South Africa||||||||
522173640|20250306||ACTIVE|||CIB||||||||||ENTERPRENEUR CO||||||||South Africa|||||||||
518346068|20010101||ACTIVE|||CIB||||||||||Fortune Pending Investments 52 CC|||||||||||||||||
100063309|20010101||ACTIVE|||CIB||||||||||Societe Generale SA Zurich Branch|||||||||||||||||
504879037|20250414||ACTIVE|||CIB||||||||||Mondi Provident FundMondi Provident Fund|||||||||South Africa||||||||
100095943|20250414||ACTIVE|||CIB||||||||||The Bank of New York Mellon Singapore Branch|||||||||South Africa||||||||
507368730|20250417||ACTIVE|||CIB||||||||||CENTRAL EDIBLE OIL (|||||||||South Africa||||||||
523170779|20010101||ACTIVE|||CIB||||||||||Sygnia All Bond Index Fund|||||||||||||||||
541922935|20250729||ACTIVE|||CIB||||||||||Ilitha Telecommunications (Pty) Ltd.|||||||||South Africa||||||||
531578247|20010101||ACTIVE|||CIB||||||||||Consolidated Power Projects IT Solutions (Pty) Ltd.|||||||||||||||||
530837373|20250306||ACTIVE|||CIB||||||||||GETO INVESTMENTS (PT||||||||South Africa|||||||||
535400120|20010101||ACTIVE|||CIB||||||||||Waco Engineering Services (Pty) Ltd.|||||||||||||||||
535170569|20180926||ACTIVE|||CIB||||||||||ID Capital (Pty) Ltd.||||||Bellville|7530||South Africa||||||||
021632991|20250414||ACTIVE|||CIB||||||||||MMI HEALTH (PTY) LTD|||||||||South Africa||||||||
530743849|20250630||ACTIVE|||CIB||||||||||Abnormal Marketing (Pty) Ltd.|||||||||South Africa||||||||
533699142|20250729||ACTIVE|||CIB||||||||||Adowa Property Managers (Pty) Ltd.|||||||||South Africa||||||||
505288752|20010101||ACTIVE|||CIB||||||||||Oraculim Investments (Pty) Ltd.|||||||||||||||||
536296373|20191016||ACTIVE|||CIB||||||||||Sice South Africa (Pty) Ltd.||||||Pretoria|||South Africa||||||||
542754140|20250306||ACTIVE|||CIB||||||||||PLUVIAL||||||||South Africa|||||||||
505242436|20010101||ACTIVE|||CIB||||||||||Vodacom Men's Golf Club|||||||||||||||||
522797865|20250414||ACTIVE|||CIB||||||||||Myspace Cc|||||||||South Africa||||||||
100102685|20010101||ACTIVE|||CIB||||||||||MSD (Pty) Ltd.|||||||||||||||||
100073390|20010101||ACTIVE|||CIB||||||||||Gainprops 1016 (Pty) Ltd.|||||||||||||||||
100105756|20150919||ACTIVE|||CIB||||||||||Esor Limited.||||||Germiston|1429||South Africa||||||||
058210944|20250414||ACTIVE|||CIB||||||||||Southern Business School (Pty) Ltd.|||||||||South Africa||||||||
302606700|20250414||ACTIVE|||CIB||||||||||INVESTEC LTD/SA DAN AND SA DAS|||||||||South Africa||||||||
502878038|20150919||ACTIVE|||CIB||||||||||The Greenstone Motor City Trust||||||Pretoria|0002||South Africa||||||||
508471959|20250306||ACTIVE|||CIB||||||||||BUSINESS VENTURE NO||||||||South Africa|||||||||
100092665|20010101||ACTIVE|||CIB||||||||||Ping An Bank Co Ltd|||||||||||||||||
100069777|20230804||ACTIVE|||CIB||||||||||Tupperware Southern Africa (Pty) Ltd.||Corner 92 Lemmer Road and|||||||South Africa||||||||
505200020|20230804||ACTIVE|||CIB||||||||||Hewlett-Packard South Africa (Pty) Ltd.||12 Autumn Street|||||||South Africa||||||||
522257360|20250320||ACTIVE|||CIB||||||||||Engineering Top Tech Pl|||||||||South Africa||||||||
512833612|20010101||ACTIVE|||CIB||||||||||China State Construction Engineering Corporation (South Africa) (Pty) Ltd.|||||||||||||||||
100075164|20010101||ACTIVE|||CIB||||||||||Engen Pension Fund|||||||||||||||||
531705003|20250306||ACTIVE|||CIB||||||||||SBSA ITF ROW CAP FF||||||||South Africa|||||||||
100075173|20010101||ACTIVE|||CIB||||||||||Woodlands Dairy (Pty) Ltd.|||||||||||||||||
100069008|20150919||ACTIVE|||CIB||||||||||Battech (Pty) Ltd.||||||Johannesburg|2193||South Africa||||||||
518804432|20010101||ACTIVE|||CIB||||||||||Irvin and Johnson Black Staff Holding Company (Pty) Ltd.|||||||||||||||||
100075248|20150919||ACTIVE|||CIB||||||||||Tutuwa Staff Holdings 2 (RF) (Pty) Ltd.||||||Johannesburg|2001||South Africa||||||||
521883831|20010101||ACTIVE|||CIB||||||||||Statusxpress Imports CC|||||||||||||||||
538096468|20250306||ACTIVE|||CIB||||||||||NTISO INVESTMENT HOL||||||||South Africa|||||||||
100071292|20150919||ACTIVE|||CIB||||||||||Portion 209 Witkoppen (Pty) Ltd.||||||Johannesburg|2191||South Africa||||||||
504078881|20150919||ACTIVE|||CIB||||||||||Mintek||||||Randburg|2194||South Africa||||||||
502640986|20010101||ACTIVE|||CIB||||||||||Pharmacia South Africa (Pty) Ltd.|||||||||||||||||
532847645|20180416||ACTIVE|||CIB||||||||||Foundation Development Management (Pty) Ltd.||||||Stellenbosch|7600||South Africa||||||||
100069014|20150919||ACTIVE|||CIB||||||||||Masstores (Pty) Ltd. Makro Division||||||Johannesburg|2191||South Africa||||||||
515347548|20010101||ACTIVE|||CIB||||||||||Old Mutual Wealth Preservation Provident Fund|||||||||||||||||
100060460|20250325||ACTIVE|||CIB||||||||||Travelex Global and Financial Services Ltd||||||||South Africa|||||||||
502521151|20010101||ACTIVE|||CIB||||||||||GASKET AND SHIM INDUSTRIES PTY|||||||||South Africa||||||||
533087555|20010101||ACTIVE|||CIB||||||||||Long18 (Pty) Ltd.|||||||||||||||||
541019728|20230804||ACTIVE|||CIB||||||||||CCM Mooiplaats (Pty) Ltd.||18 Bedford Manor|||||||South Africa||||||||
506364285|20010101||ACTIVE|||CIB||||||||||Metropolitan International Equity Fund of Funds|||||||||||||||||
505697793|20250414||ACTIVE|||CIB||||||||||Skjern Bank SA|||||||||South Africa||||||||
508035232|20150919||ACTIVE|||CIB||||||||||Ntel Fusion (Pty) Ltd.||||||Midrand|||South Africa|||||||2025-11-03 23:59:59.999|
454379463|20250414||ACTIVE|||CIB||||||||||CONTROL INSTRUMENTS GROUP RETIREMENT FUND|||||||||South Africa||||||||
508531555|20251118||ACTIVE|||CIB||||||||||Celtis BCI Conservative Fund of Funds|||||||||South Africa|||||||2025-11-18 23:59:59.999|
506668523|20250414||ACTIVE|||CIB||||||||||A/F LIFE - STEINHOFF DOORS AND BUILDINGMATERIALS (PROV)|||||||||South Africa||||||||
510074678|20250414||ACTIVE|||CIB||||||||||A/F LIFE - JP MORGAN CHASE (PR|||||||||South Africa||||||||
543912884|20251118||ACTIVE|||CIB||||||||||Harvard House BCI Flexible Growth Fund|||||||||South Africa|||||||2025-11-18 23:59:59.999|
000000106|20251118||ACTIVE|||CIB||||||||||EE Trade Customer|||||||||South Africa|||||||2025-11-18 23:59:59.999|
000016592|20250414||ACTIVE|||CIB||||||||||JC FREEMAN|||||||||South Africa||||||||
100094329|20250630||ACTIVE|||CIB||||||||||Tubular Construction Projects (Pty) Ltd.|||||||||South Africa||||||||
455179497|20250630||ACTIVE|||CIB||||||||||P and L Boerebenodighede Investments (Pty) Ltd.|||||||||South Africa||||||||
100063892|20010101||ACTIVE|||CIB||||||||||JP Morgan Bank (Ireland) Plc|||||||||||||||||
505579488|20150919||ACTIVE|||CIB||||||||||Pims Equity Investments (Pty) Ltd.||||||Park Crescent|2192||SOUTH AFRICA||||||||
504304842|20250522||ACTIVE|||CIB||||||||||NAB Manganese (Pty) Ltd.|||||||||South Africa||||||||
454778849|20250414||ACTIVE|||CIB||||||||||Leopont 292 Properties (Pty) Ltd.|||||||||South Africa||||||||
522392498|20010101||ACTIVE|||CIB||||||||||JD Group Property Holdings (Pty) Ltd.|||||||||||||||||
100078049|20250414||ACTIVE|||CIB||||||||||National Bank of Kuwait S.A.K.P. Singapore Branch|||||||||South Africa||||||||
522011514|20010101||ACTIVE|||CIB||||||||||Totalgaz Southern Africa (Pty) Ltd.|||||||||||||||||
455174876|20010101||ACTIVE|||CIB||||||||||NUVO RUBBER COMPOUNDERS PTY LTD|||||||||South Africa||||||||
535149324|20250306||ACTIVE|||CIB||||||||||PERESEC SOUTH AFRICA||||||||South Africa|||||||||
508509596|20010101||ACTIVE|||CIB||||||||||SIM Managed Cautious Fund of Funds|||||||||||||||||
542062986|20250510||ACTIVE|||CIB||||||||||SBITF Fus Ci High G|||||||||South Africa||||||||
100095062|20250306||ACTIVE|||CIB||||||||||The Sugar Industry Trust Fund For Education||||||||South Africa|||||||||
512560305|20010101||ACTIVE|||CIB||||||||||First Strut (Pty) Ltd.|||||||||||||||||
512558193|20010101||ACTIVE|||CIB||||||||||Graviton Sanlam Collective Investments Low Equity Fund|||||||||||||||||
507270146|20010101||ACTIVE|||CIB||||||||||Capstone 615 (Pty) Ltd.|||||||||||||||||
535994849|20190712||ACTIVE|||CIB||||||||||OUTsurance International Holdings (Pty) Ltd.||||||Centurion|0051||South Africa||||||||
531830942|20010101||ACTIVE|||CIB||||||||||OASIS CRESCENT INTERNATIONAL BALANCED LOW EQUITY FEEDER FUND|||||||||||||||||
519373694|20150919||ACTIVE|||CIB||||||||||Hudaco Industries Group Retirement Fund||||||Germiston|1401||South Africa||||||||
508119773|20250414||ACTIVE|||CIB||||||||||A/F LIFE -SAFAIR TECHNICAL P/L PENS|||||||||South Africa||||||||
508177726|20250414||ACTIVE|||CIB||||||||||AFL- NORILSK NICKEL AFRICA PROV|||||||||South Africa||||||||
505727813|20010101||ACTIVE|||CIB||||||||||TACTILE TRADING PTY LTD|||||||||South Africa||||||||
100064666|20230804||ACTIVE|||CIB||||||||||JPMorgan Chase Bank N.A. Johannesburg Branch||1 Fricker Road|||||||South Africa||||||||
100063845|20010101||ACTIVE|||CIB||||||||||BNP Paribas Fortis SA/NV Norway Branch|||||||||||||||||
503961732|20250414||ACTIVE|||CIB||||||||||PRIMOVIE GROUP PROVIDENT FUND|||||||||South Africa||||||||
533096519|20250414||ACTIVE|||CIB||||||||||First Abu Dhabi Bank PJSC Retail Operations Centre|||||||||South Africa||||||||
517299672|20250414||ACTIVE|||CIB||||||||||AFL JG MAINTENANCE AND BREAKDOWN SERVICES PENS|||||||||South Africa||||||||
275511289|20250414||ACTIVE|||CIB||||||||||INVESTEC UK LTD|||||||||South Africa||||||||
536149138|20250722||ACTIVE|||CIB||||||||||Chrome Ci Moderate Fund|||||||||South Africa||||||||
531615770|20010101||ACTIVE|||CIB||||||||||Sentio Sanlam Collective Investments Hikma Shariah Balanced Fund|||||||||||||||||
521481795|20010101||ACTIVE|||CIB||||||||||Somnipoint (Pty) Ltd.|||||||||||||||||
506839942|20010101||ACTIVE|||CIB||||||||||Sanlam Investment Management Low Equity Fund|||||||||||||||||
508963114|20010101||ACTIVE|||CIB||||||||||Rocla (Pty) Ltd.|||||||||||||||||
100100530|20250306||ACTIVE|||CIB||||||||||BABJEH JOINT VENTURE||||||||South Africa|||||||||
100060709|20250325||ACTIVE|||CIB||||||||||Bank of America Europe Designated Activity Company||||||||South Africa|||||||||
535318478|20010101||ACTIVE|||CIB||||||||||Select BCI ESG Equity Fund|||||||||||||||||
531588648|20010101||ACTIVE|||CIB||||||||||Sanyati Mehleketo Construction (Pty) Ltd.|||||||||||||||||
537323288|20010101||ACTIVE|||CIB||||||||||PortfolioMetrix BCI Unconstrained Moderate Fund of Funds|||||||||||||||||
508248039|20250306||ACTIVE|||CIB||||||||||SBSA ITF CIT BAL||||||||South Africa|||||||||
538494070|20010101||ACTIVE|||CIB||||||||||M&G Global Property Feeder Fund|||||||||||||||||
100064475|20010101||ACTIVE|||CIB||||||||||SAD Group Services (Pty) Ltd.|||||||||||||||||
539520468|20010101||ACTIVE|||CIB||||||||||Camissa SA Equity Fund|||||||||||||||||
100064395|20010101||ACTIVE|||CIB||||||||||Credit Suisse AG Singapore Branch|||||||||||||||||
520848645|20250414||ACTIVE|||CIB||||||||||Tyre Wholesale Warehouse (Pty) Ltd.|||||||||South Africa||||||||
100072164|20150919||ACTIVE|||CIB||||||||||Standard Bank Financial Services Holdings (Pty) Ltd.||||||Johannesburg|2001||South Africa||||||||
530572671|20010101||ACTIVE|||CIB||||||||||Villa Investments (Pty) Ltd.|||||||||||||||||
100067637|20150919||ACTIVE|||CIB||||||||||ApexHi Properties Ltd. ApexHi Fraction Payment Division||||||Johannesburg|2196||South Africa||||||||
533780769|20010101||ACTIVE|||CIB||||||||||The Unclaimed Benefits Pension Preservation Fund|||||||||||||||||
533509451|20010101||ACTIVE|||CIB||||||||||Consilium BCI Equity Fund|||||||||||||||||
522423268|20010101||ACTIVE|||CIB||||||||||Multi Asset IP Balanced Fund|||||||||||||||||
532273231|20010101||ACTIVE|||CIB||||||||||Africa Community Media (Pty) Ltd.|||||||||||||||||
505328983|20010101||ACTIVE|||CIB||||||||||Australia and New Zealand Banking Group Ltd Hobart Branch|||||||||||||||||
512793017|20250414||ACTIVE|||CIB||||||||||AF LIFE ZEALOUS HOLDINGS PTY LTD|||||||||South Africa||||||||
532883927|20010101||ACTIVE|||CIB||||||||||Sprok Properties (Pty) Ltd.|||||||||||||||||
100070301|20250630||ACTIVE|||CIB||||||||||International Flavors and Fragrances IFF (SA) (Pty) Ltd.|||||||||South Africa||||||||
100060483|20010101||ACTIVE|||CIB||||||||||State Bank of India|||||||||||||||||
538527357|20010101||ACTIVE|||CIB||||||||||Dropsight (Pty) Ltd.|||||||||||||||||
186842195|20010101||ACTIVE|||CIB||||||||||Changing Tides 132 (Pty) Ltd.|||||||||||||||||
508527858|20250414||ACTIVE|||CIB||||||||||DRA RESEARCH AND DEVELOPMENT  (PTY) LTD.|||||||||South Africa||||||||
508600601|20250414||ACTIVE|||CIB||||||||||AF LIFE ACCESS-MBD CREDIT  SOLUTIONS (PTY) LTD (PROV)|||||||||South Africa||||||||
508882953|20250414||ACTIVE|||CIB||||||||||ALEXANDER FORBES LIFE LIMITEDALEXANDER FORBES LIFE LTD|||||||||South Africa||||||||
509105124|20250414||ACTIVE|||CIB||||||||||A/F LIFE - IRBA (PEN)|||||||||South Africa||||||||
509240235|20250414||ACTIVE|||CIB||||||||||WEST COAST SEAWEEDS (PTY) LTD|||||||||South Africa||||||||
453578309|20010101||ACTIVE|||CIB||||||||||Lion Packaging (Pty) Ltd.|||||||||||||||||
100068626|20250630||ACTIVE|||CIB||||||||||Modikwa Mining Personnel Services (Pty) Ltd.|||||||||South Africa||||||||
100060307|20250325||ACTIVE|||CIB||||||||||National Australia Bank Ltd||||||||South Africa|||||||||
100105832|20150919||ACTIVE|||CIB||||||||||Hammib Properties (Pty) Ltd.||||||Germiston|1401||South Africa||||||||
505549270|20250414||ACTIVE|||CIB||||||||||AF/LIFE -KULUNGILE (PROVIDENT)|||||||||South Africa||||||||
508498856|20010101||ACTIVE|||CIB||||||||||DRA Research and Development (Pty) Ltd.|||||||||South Africa||||||||
100060423|20250325||ACTIVE|||CIB||||||||||Westpac Banking Corporation||||||||South Africa|||||||||
100088688|20250729||ACTIVE|||CIB||||||||||RPM Rehabilitation Trust|||||||||South Africa||||||||
536257876|20250306||ACTIVE|||CIB||||||||||BORROWER FREE CASHFL||||||||South Africa|||||||||
508539587|20250306||ACTIVE|||CIB||||||||||Harvard House BCI Flexible Income Fund||||||||South Africa|||||||||
532032156|20010101||ACTIVE|||CIB||||||||||K2016274514 (South Africa) (Pty) Ltd.|||||||||||||||||
50309854|20010101||ACTIVE|||CIB||||||||||MED MAC SERVICES CC|||||||||South Africa||||||||
100105476|20010101||ACTIVE|||CIB||||||||||Oasis SPRL|||||||||||||||||
518324639|20250522||ACTIVE|||CIB||||||||||African Process Solutions Pl|||||||||South Africa||||||||
522772313|20250522||ACTIVE|||CIB||||||||||Carara Agro Processing Serv Pl|||||||||South Africa||||||||
100060870|20010101||ACTIVE|||CIB||||||||||Banco Bradesco SA George Town Branch|||||||||||||||||
100062893|20250320||ACTIVE|||CIB||||||||||dummy|||||||||South Africa||||||||
100099428|20150919||ACTIVE|||CIB||||||||||The Standard Bank of South Africa Ltd. Prospecton Branch||||||Isipingo|4133||South Africa||||||||
518694113|20010101||ACTIVE|||CIB||||||||||Pure Pharmacy Retail (Pty) Ltd.|||||||||||||||||
210911779|20250414||ACTIVE|||CIB||||||||||SBSA ITF OLD MUTUAL INVESTMENT FUND|||||||||South Africa||||||||
100069167|20250320||ACTIVE|||CIB||||||||||Steinhoff Properties (Pty) Ltd.|||||||||South Africa||||||||
507827497|20150919||ACTIVE|||CIB||||||||||Prescient Africa Equity Fund||||||Otto Close|7945||SOUTH AFRICA||||||||
505784060|20150919||ACTIVE|||CIB||||||||||MultiChoice South Africa Holdings (Pty) Ltd.||||||Randburg|2194||South Africa||||||||
530800036|20250830||ACTIVE|||CIB||||||||||Fixed & Mobile Pte Ltd|||||||||South Africa||||||||
100068041|20010101||ACTIVE|||CIB||||||||||Sanlam Securities (Pty) Ltd.|||||||||||||||||
504561202|20010101||ACTIVE|||CIB||||||||||Grapnel Property Investments (Pty) Ltd.|||||||||||||||||
532593971|20010101||ACTIVE|||CIB||||||||||M&G Income Fund|||||||||||||||||
504966968|20010101||ACTIVE|||CIB||||||||||Eswatini Sugar Association|||||||||||||||||
537350821|20010101||ACTIVE|||CIB||||||||||CMA CGM Inland Services Durban (Pty) Ltd.|||||||||||||||||
507015470|20010101||ACTIVE|||CIB||||||||||Capital Acceptances (Pty) Ltd.|||||||||||||||||
533759427|20250414||ACTIVE|||CIB||||||||||Hanes SA Retirement Fund|||||||||South Africa||||||||
100068070|20010101||ACTIVE|||CIB||||||||||Agive Properties (Pty) Ltd.|||||||||||||||||
100069611|20010101||ACTIVE|||CIB||||||||||Iso Moulders Holdings (Pty) Ltd.|||||||||||||||||
502554638|20010101||ACTIVE|||CIB||||||||||TRAVEL WITH FLAIR CAPE TOWN (PTY) LTD.|||||||||South Africa||||||||
100066258|20150919||ACTIVE|||CIB||||||||||Altron International Holdings (Pty) Ltd. Mediswitch Division||||||Johannesburg|2191||South Africa||||||||
505697596|20010101||ACTIVE|||CIB||||||||||Devon Valley Hotel (Pty) Ltd.|||||||||||||||||
518958648|20250414||ACTIVE|||CIB||||||||||AFL ACCESS LENMED HEALTH DAXIMA PRIVATEHOSPITAL PTY L|||||||||South Africa||||||||
100060431|20250325||ACTIVE|||CIB||||||||||Cathay United Bank Company Limited||||||||South Africa|||||||||
536872102|20010101||ACTIVE|||CIB||||||||||Midgulf South Africa (Pty) Ltd.|||||||||||||||||
100062826|20010101||ACTIVE|||CIB||||||||||Dimension Data Middle East and Africa (Pty) Ltd.|||||||||||||||||
100062918|20230804||ACTIVE|||CIB||||||||||National Automobile Parts Association Ltd.||2 Gordon Avenue|||||||South Africa||||||||
100062940|20010101||ACTIVE|||CIB||||||||||Bidvest Electrical Holdings  (Pty) Ltd.|||||||||||||||||
536651014|20010101||ACTIVE|||CIB||||||||||Investec BCI Property Fund|||||||||||||||||
531362338|20010101||ACTIVE|||CIB||||||||||Select Manager BCI Worldwide Flexible Fund of Funds|||||||||||||||||
508533668|20250306||ACTIVE|||CIB||||||||||Dotport BCI Prudential Fund of Funds||||||||South Africa|||||||||
067221047|20250414||ACTIVE|||CIB||||||||||SAB-BEER DIV EXPORT|||||||||South Africa||||||||
000002219|20251118||ACTIVE|||CIB||||||||||WILLEM WM BEZUIDENHOUT|||||||||South Africa|||||||2025-11-18 23:59:59.999|
538519119|20250306||ACTIVE|||CIB||||||||||THE SERITI POWER COM||||||||South Africa|||||||||
531794567|20010101||ACTIVE|||CIB||||||||||Dopptech (Pty) Ltd.|||||||||||||||||
504382433|20250414||ACTIVE|||CIB||||||||||OLD MUTUAL SUPERFUND PROVIDENT FUND|||||||||South Africa||||||||
521364568|20250414||ACTIVE|||CIB||||||||||AFL - LAFARGE SOUTH AFRICA PTY LTD PROV|||||||||South Africa||||||||
100074343|20010101||ACTIVE|||CIB||||||||||Guma Investment Holdings (Pty) Ltd.|||||||||||||||||
100062280|20010101||ACTIVE|||CIB||||||||||G U D Africa (Pty) Ltd.|||||||||||||||||
506635953|20010101||ACTIVE|||CIB||||||||||Capmat (Pty) Ltd.|||||||||||||||||
100067496|20250414||ACTIVE|||CIB||||||||||Nu Metro Licensing PlNu Metro Licensing (Pty) Ltd|||||||||South Africa||||||||
522766001|20250414||ACTIVE|||CIB||||||||||Imbewu SPV 8 (Pty) Ltd.|||||||||South Africa||||||||
100066569|20150919||ACTIVE|||CIB||||||||||DTC Valuations RSA (Pty) Ltd.||||||Johannesburg|2092||South Africa||||||||
520196477|20230804||ACTIVE|||CIB||||||||||Tourvest Holdings (Pty) Ltd.||1 Wedgewood Link Road|||||||South Africa||||||||
505217347|20010101||ACTIVE|||CIB||||||||||SBM Bank (Mauritius) Ltd Mumbai Branch|||||||||||||||||
537566060|20250306||ACTIVE|||CIB||||||||||FRANKI AFRICA PENSIO||||||||South Africa|||||||||
504622523|20010101||ACTIVE|||CIB||||||||||DZ BANK AG Deutsche Zentral-Genossenschaftsbank Stuttgart Branch|||||||||||||||||
000003364|20251118||ACTIVE|||CIB||||||||||EE Trade Customer|||||||||South Africa|||||||2025-11-18 23:59:59.999|
517916473|20250414||ACTIVE|||CIB||||||||||AFL SODECIA SOUTH AFRICA PTY LTD PEN|||||||||South Africa||||||||
000026686|20251118||ACTIVE|||CIB||||||||||EE Trade Customer|||||||||South Africa|||||||2025-11-18 23:59:59.999|
521186720|20250414||ACTIVE|||CIB||||||||||AFL ACCESS CONTACTIM PTY LTD PENSION|||||||||South Africa||||||||
521316801|20250414||ACTIVE|||CIB||||||||||NETSPEED ENTERPRISE SOLUTIONS PTY LTD|||||||||South Africa||||||||
540864918|20010101||ACTIVE|||CIB||||||||||Truffle Sanlam Collective Investments Enhanced Income Fund|||||||||||||||||
506378497|20250414||ACTIVE|||CIB||||||||||ROAD ACCIDENT FUND|||||||||South Africa||||||||
100096337|20010101||ACTIVE|||CIB||||||||||Axis Bank Limited Singapore Branch|||||||||||||||||
100074020|20010101||ACTIVE|||CIB||||||||||Acumen Capital (Pty) Ltd.|||||||||||||||||
535753253|20010101||ACTIVE|||CIB||||||||||TLG Corporate Services (Pty) Ltd.|||||||||||||||||
535424309|20250306||ACTIVE|||CIB||||||||||SABLE COMMERCIAL OPP||||||||South Africa|||||||||
540198919|20010101||ACTIVE|||CIB||||||||||Ampersand BCI Bond Fund|||||||||||||||||
508968975|20250414||ACTIVE|||CIB||||||||||A/F LIFE - INTERNATIONAL  COLLEGES GROUP(PROV)|||||||||South Africa||||||||
511855407|20010101||ACTIVE|||CIB||||||||||Ecobank Malawi Ltd|||||||||||||||||
507717699|20010101||ACTIVE|||CIB||||||||||Naviga BCI Moderate Fund of Funds|||||||||||||||||
508516984|20010101||ACTIVE|||CIB||||||||||Nedgroup Investments Opportunity Fund|||||||||||||||||
100074415|20150919||ACTIVE|||CIB||||||||||Astral Foods Ltd.||||||Centurion|0157||South Africa||||||||
536447377|20200210||ACTIVE|||CIB||||||||||CER Holdings (Pty) Ltd.||||||Umhlanga|4319||South Africa||||||||
531870807|20230804||ACTIVE|||CIB||||||||||Osram Lighting (Pty) Ltd.||Meerzicht Business Park|||||||South Africa||||||||
100065264|20010101||ACTIVE|||CIB||||||||||Afrisun Gauteng (Pty) Ltd. Carnival City Division|||||||||||||||||
508048221|20010101||ACTIVE|||CIB||||||||||MFANGANO SOLUTIONS PTY LTD|||||||||South Africa||||||||
504897372|20230804||ACTIVE|||CIB||||||||||Masakhane Provident Fund (1998)||Lords Office Estate|||||||South Africa||||||||
537262757|20250306||ACTIVE|||CIB||||||||||JOINT VENTURE NO31(P||||||||South Africa|||||||||
520447800|20010101||ACTIVE|||CIB||||||||||The Smollan Black Economic Empowerment Trust|||||||||||||||||
100069086|20010101||ACTIVE|||CIB||||||||||African Banking Corporation (Mozambique) SA|||||||||||||||||
100068078|20010101||ACTIVE|||CIB||||||||||Banif-Banco Internacional do Funchal SA|||||||||||||||||
513842683|20010101||ACTIVE|||CIB||||||||||South32 Africa (Pty) Ltd.|||||||||||||||||
100060654|20010101||ACTIVE|||CIB||||||||||HSBC Bank Argentina SA|||||||||||||||||
100072300|20010101||ACTIVE|||CIB||||||||||Sabland (Pty) Ltd.|||||||||||||||||
538785245|20010101||ACTIVE|||CIB||||||||||27four High Equity Balanced Fund of Funds|||||||||||||||||
450779802|20250414||ACTIVE|||CIB||||||||||FELSISA PROV FUND|||||||||South Africa||||||||
506722072|20150919||ACTIVE|||CIB||||||||||Jabulile Gladys Khuluse||||||New Germany|3740||South Africa||||||||
505542686|20250414||ACTIVE|||CIB||||||||||Banca Nazionale del Lavoro SpA Lecco Branch|||||||||South Africa||||||||
100105702|20250414||ACTIVE|||CIB||||||||||Zveza Bank Rzzoj|||||||||South Africa||||||||
302615138|20250414||ACTIVE|||CIB||||||||||AFL-TRW OCCUPANT RESTRAINTS SOUTH AFRICAINC. (PEN|||||||||South Africa||||||||
505549395|20250414||ACTIVE|||CIB||||||||||AF/LIFE -AC NIELSEN MARKETING AND MEDIA(PTY) LTD (PROV)|||||||||South Africa||||||||
100074601|20250325||ACTIVE|||CIB||||||||||Banco BAI Europa SA||||||||South Africa|||||||||
511390996|20010101||ACTIVE|||CIB||||||||||Momentum Real Growth Property Fund|||||||||||||||||
530931288|20010101||ACTIVE|||CIB||||||||||Curativo (Pty) Ltd.|||||||||||||||||
100062081|20150919||ACTIVE|||CIB||||||||||Northwest Transport Investment (Pty) Ltd.||||||Pretoria|0182||South Africa||||||||
536068897|20010101||ACTIVE|||CIB||||||||||IJ Energy and Hexing|||||||||South Africa||||||||
532126570|20250306||ACTIVE|||CIB||||||||||MENLYN MAINE EDUCATI||||||||South Africa|||||||||
100060998|20010101||ACTIVE|||CIB||||||||||Natwest Markets Plc Dubai Branch|||||||||||||||||
532784035|20010101||ACTIVE|||CIB||||||||||Momentum Target 3 Fund of Funds|||||||||||||||||
000043568|20251118||ACTIVE|||CIB||||||||||HILDE H GEUGIS|||||||||South Africa|||||||2025-11-18 23:59:59.999|
100068794|20010101||ACTIVE|||CIB||||||||||Mvelaphanda Resources (Pty) Ltd.|||||||||||||||||
